-0.092796, 0.748230, 0.653480, -0.084215, 0.877674, 0.781333 
-0.103541, 0.744322, 0.645665, -0.085240, 0.878876, 0.782725 
-0.094750, 0.736508, 0.662271, -0.087427, 0.879468, 0.783018 
-0.097680, 0.742369, 0.673016, -0.088302, 0.879055, 0.785259 
-0.100611, 0.743346, 0.654457, -0.089422, 0.879392, 0.788516 
-0.096703, 0.752137, 0.669109, -0.090759, 0.879805, 0.789166 
-0.088889, 0.754090, 0.652503, -0.091469, 0.881219, 0.791490 
-0.085958, 0.748230, 0.625153, -0.091161, 0.882698, 0.791552 
-0.085958, 0.750183, 0.636874, -0.090539, 0.883300, 0.788339 
-0.084982, 0.733578, 0.658364, -0.089992, 0.884063, 0.786910 
-0.088889, 0.734554, 0.662271, -0.089393, 0.882751, 0.788220 
-0.087912, 0.731624, 0.592918, -0.089333, 0.881713, 0.789839 
-0.084982, 0.729670, 0.641758, -0.089163, 0.880449, 0.782980 
-0.071306, 0.717949, 0.631990, -0.088664, 0.879102, 0.782775 
-0.088889, 0.719902, 0.636874, -0.086590, 0.876516, 0.781428 
-0.103541, 0.717949, 0.656410, -0.086865, 0.874472, 0.780825 
-0.094750, 0.731624, 0.661294, -0.088857, 0.872439, 0.782628 
-0.093773, 0.743346, 0.655433, -0.089561, 0.872283, 0.784799 
-0.098657, 0.745299, 0.639805, -0.090064, 0.873545, 0.786010 
-0.099634, 0.750183, 0.658364, -0.091091, 0.874890, 0.785210 
-0.085958, 0.751160, 0.659341, -0.092111, 0.876658, 0.786722 
-0.087912, 0.758974, 0.675946, -0.091376, 0.878332, 0.788171 
-0.075214, 0.760928, 0.674969, -0.090962, 0.880739, 0.791430 
-0.085958, 0.764835, 0.659341, -0.089081, 0.883092, 0.794183 
-0.089866, 0.746276, 0.628083, -0.088708, 0.885631, 0.794740 
-0.085958, 0.735531, 0.636874, -0.088846, 0.885649, 0.791497 
-0.110379, 0.724786, 0.639805, -0.088501, 0.884381, 0.789691 
-0.097680, 0.721856, 0.619292, -0.091115, 0.881981, 0.788451 
-0.109402, 0.715995, 0.664225, -0.091899, 0.879518, 0.784908 
-0.110379, 0.713065, 0.645665, -0.093990, 0.876648, 0.787157 
-0.106471, 0.717949, 0.649573, -0.095948, 0.873772, 0.786920 
-0.096703, 0.733578, 0.667155, -0.097205, 0.871822, 0.787178 
-0.093773, 0.746276, 0.641758, -0.097145, 0.871973, 0.789505 
-0.071306, 0.755067, 0.651526, -0.096742, 0.873623, 0.788521 
-0.066422, 0.758974, 0.661294, -0.093704, 0.876126, 0.788821 
-0.067399, 0.755067, 0.643712, -0.090444, 0.878796, 0.790252 
-0.074237, 0.745299, 0.655433, -0.087691, 0.880681, 0.789412 
-0.084982, 0.746276, 0.651526, -0.086084, 0.881174, 0.790072 
-0.106471, 0.740415, 0.678877, -0.085952, 0.881724, 0.790187 
-0.112332, 0.740415, 0.650549, -0.088404, 0.881509, 0.793555 
-0.113309, 0.743346, 0.652503, -0.091262, 0.881319, 0.793137 
-0.117216, 0.745299, 0.665201, -0.093896, 0.881502, 0.793002 
-0.110379, 0.736508, 0.637851, -0.096682, 0.881897, 0.794401 
-0.101587, 0.742369, 0.658364, -0.098318, 0.881194, 0.792365 
-0.086935, 0.745299, 0.628083, -0.098709, 0.881275, 0.793022 
-0.087912, 0.743346, 0.660317, -0.097302, 0.881697, 0.789984 
-0.082051, 0.741392, 0.636874, -0.096181, 0.881835, 0.791159 
-0.091819, 0.742369, 0.668132, -0.094493, 0.881723, 0.789394 
-0.078144, 0.747253, 0.641758, -0.094173, 0.881741, 0.791573 
-0.083028, 0.740415, 0.662271, -0.092258, 0.882341, 0.790342 
-0.081074, 0.736508, 0.645665, -0.091155, 0.882052, 0.791708 
-0.082051, 0.740415, 0.664225, -0.089951, 0.881330, 0.790927 
-0.092796, 0.738462, 0.673993, -0.089007, 0.881162, 0.792457 
-0.092796, 0.743346, 0.662271, -0.089460, 0.880780, 0.794970 
-0.090842, 0.744322, 0.657387, -0.089859, 0.881028, 0.795784 
-0.083028, 0.737485, 0.652503, -0.089976, 0.881362, 0.795916 
-0.088889, 0.737485, 0.699390, -0.089146, 0.880840, 0.795449 
-0.093773, 0.743346, 0.649573, -0.089115, 0.880380, 0.800640 
-0.093773, 0.741392, 0.621245, -0.089672, 0.880675, 0.799259 
-0.086935, 0.741392, 0.660317, -0.090162, 0.880702, 0.794658 
-0.102564, 0.733578, 0.634921, -0.089776, 0.880725, 0.795275 
-0.103541, 0.741392, 0.621245, -0.091304, 0.879812, 0.792785 
-0.101587, 0.736508, 0.641758, -0.092766, 0.879942, 0.788958 
-0.111355, 0.743346, 0.676923, -0.093820, 0.879473, 0.788038 
-0.104518, 0.745299, 0.655433, -0.095915, 0.879876, 0.791430 
-0.105495, 0.752137, 0.660317, -0.096943, 0.880465, 0.791849 
-0.085958, 0.739438, 0.662271, -0.097964, 0.881801, 0.792802 
-0.077167, 0.736508, 0.629060, -0.096530, 0.881459, 0.793874 
-0.080098, 0.740415, 0.612454, -0.094217, 0.880809, 0.790851 
-0.083028, 0.740415, 0.611477, -0.092530, 0.880703, 0.786205 
-0.066422, 0.739438, 0.652503, -0.091395, 0.880609, 0.781997 
-0.075214, 0.731624, 0.667155, -0.088411, 0.880410, 0.783193 
-0.094750, 0.731624, 0.665201, -0.086835, 0.879302, 0.785997 
-0.087912, 0.737485, 0.650549, -0.087780, 0.878325, 0.788232 
-0.091819, 0.741392, 0.667155, -0.087796, 0.878166, 0.788450 
-0.086935, 0.741392, 0.665201, -0.088277, 0.878492, 0.790626 
-0.093773, 0.751160, 0.642735, -0.088116, 0.878780, 0.792308 
-0.092796, 0.747253, 0.629060, -0.088792, 0.880200, 0.791105 
-0.090842, 0.748230, 0.632967, -0.089271, 0.880983, 0.788412 
-0.086935, 0.747253, 0.669109, -0.089458, 0.881790, 0.786508 
-0.088889, 0.746276, 0.647619, -0.089157, 0.882384, 0.789149 
-0.114286, 0.747253, 0.637851, -0.089125, 0.882790, 0.788907 
-0.111355, 0.745299, 0.644689, -0.092131, 0.883264, 0.787527 
-0.102564, 0.740415, 0.652503, -0.094428, 0.883448, 0.787129 
-0.098657, 0.743346, 0.620269, -0.095400, 0.883027, 0.787712 
-0.087912, 0.740415, 0.613431, -0.095789, 0.883006, 0.784375 
-0.090842, 0.738462, 0.656410, -0.094848, 0.882637, 0.780619 
-0.084005, 0.739438, 0.608547, -0.094369, 0.882079, 0.782446 
-0.079121, 0.742369, 0.615385, -0.093131, 0.881705, 0.778337 
-0.071306, 0.743346, 0.657387, -0.091457, 0.881725, 0.775536 
-0.080098, 0.732601, 0.650549, -0.089050, 0.881860, 0.778088 
-0.084005, 0.737485, 0.629060, -0.087980, 0.880694, 0.779517 
-0.083028, 0.739438, 0.673993, -0.087505, 0.880252, 0.778209 
-0.103541, 0.741392, 0.671062, -0.086970, 0.880096, 0.782425 
-0.093773, 0.739438, 0.652503, -0.088950, 0.880192, 0.785787 
-0.089866, 0.740415, 0.635897, -0.089526, 0.880043, 0.786531 
-0.084005, 0.743346, 0.653480, -0.089567, 0.880028, 0.785201 
-0.094750, 0.744322, 0.656410, -0.088902, 0.880365, 0.786131 
-0.104518, 0.739438, 0.647619, -0.089601, 0.880779, 0.787300 
-0.101587, 0.741392, 0.656410, -0.091383, 0.880560, 0.787279 
-0.096703, 0.732601, 0.616361, -0.092602, 0.880600, 0.788311 
-0.102564, 0.728694, 0.647619, -0.093092, 0.879586, 0.784435 
-0.084005, 0.746276, 0.635897, -0.094224, 0.878225, 0.784757 
-0.089866, 0.746276, 0.637851, -0.093003, 0.879128, 0.783639 
-0.099634, 0.740415, 0.651526, -0.092628, 0.879923, 0.782889 
-0.096703, 0.740415, 0.648596, -0.093465, 0.879923, 0.783862 
-0.084005, 0.750183, 0.655433, -0.093852, 0.879923, 0.784368 
-0.075214, 0.750183, 0.654457, -0.092675, 0.881089, 0.785631 
-0.084005, 0.742369, 0.645665, -0.090589, 0.882117, 0.786626 
-0.083028, 0.747253, 0.649573, -0.089803, 0.882088, 0.786453 
-0.087912, 0.737485, 0.619292, -0.088993, 0.882646, 0.786766 
-0.083028, 0.742369, 0.642735, -0.088864, 0.881970, 0.783425 
-0.073260, 0.730647, 0.629060, -0.088167, 0.881959, 0.783283 
-0.094750, 0.732601, 0.638828, -0.086386, 0.880548, 0.781525 
-0.107448, 0.724786, 0.641758, -0.087385, 0.879540, 0.781144 
-0.098657, 0.738462, 0.648596, -0.089782, 0.877718, 0.781158 
-0.103541, 0.748230, 0.650549, -0.090842, 0.877748, 0.781988 
-0.090842, 0.744322, 0.638828, -0.092359, 0.878941, 0.782952 
-0.096703, 0.749206, 0.614408, -0.092178, 0.879525, 0.782400 
-0.096703, 0.744322, 0.647619, -0.092719, 0.880623, 0.778997 
-0.096703, 0.752137, 0.635897, -0.093195, 0.881006, 0.779968 
-0.078144, 0.743346, 0.642735, -0.093614, 0.882276, 0.779423 
-0.073260, 0.737485, 0.615385, -0.091766, 0.882345, 0.779759 
-0.087912, 0.738462, 0.647619, -0.089555, 0.881705, 0.776788 
-0.102564, 0.734554, 0.666178, -0.089359, 0.881259, 0.778023 
-0.092796, 0.736508, 0.628083, -0.090936, 0.880399, 0.781328 
-0.086935, 0.738462, 0.643712, -0.091159, 0.879875, 0.779686 
-0.088889, 0.741392, 0.627106, -0.090654, 0.879647, 0.780108 
-0.079121, 0.735531, 0.652503, -0.090443, 0.879797, 0.778496 
-0.095726, 0.738462, 0.657387, -0.089090, 0.879228, 0.780110 
-0.092796, 0.729670, 0.658364, -0.089883, 0.879077, 0.782115 
-0.084005, 0.743346, 0.627106, -0.090231, 0.877895, 0.783998 
-0.094750, 0.750183, 0.639805, -0.089487, 0.878487, 0.781921 
-0.108425, 0.748230, 0.647619, -0.090116, 0.879825, 0.781609 
-0.091819, 0.749206, 0.673016, -0.092303, 0.880770, 0.782268 
-0.096703, 0.737485, 0.655433, -0.092246, 0.881719, 0.785882 
-0.104518, 0.730647, 0.684738, -0.092778, 0.881154, 0.786964 
-0.093773, 0.735531, 0.629060, -0.094181, 0.879840, 0.791418 
-0.110379, 0.736508, 0.605617, -0.094132, 0.879266, 0.788688 
-0.088889, 0.736508, 0.633944, -0.096073, 0.878878, 0.783483 
-0.102564, 0.735531, 0.643712, -0.095215, 0.878535, 0.782284 
-0.083028, 0.732601, 0.661294, -0.096093, 0.878117, 0.782396 
-0.088889, 0.740415, 0.645665, -0.094532, 0.877399, 0.784595 
-0.090842, 0.748230, 0.660317, -0.093858, 0.877701, 0.784664 
-0.076190, 0.747253, 0.683761, -0.093497, 0.878899, 0.786475 
-0.080098, 0.749206, 0.654457, -0.091430, 0.879838, 0.790870 
-0.088889, 0.742369, 0.663248, -0.090076, 0.880899, 0.791240 
-0.086935, 0.741392, 0.651526, -0.089934, 0.881015, 0.792615 
-0.090842, 0.740415, 0.659341, -0.089576, 0.881001, 0.792426 
-0.097680, 0.745299, 0.640781, -0.089727, 0.880872, 0.793193 
-0.079121, 0.743346, 0.671062, -0.090677, 0.881342, 0.791651 
-0.092796, 0.740415, 0.647619, -0.089297, 0.881522, 0.793911 
-0.096703, 0.739438, 0.654457, -0.089715, 0.881331, 0.793101 
-0.090842, 0.739438, 0.656410, -0.090550, 0.881046, 0.793204 
-0.085958, 0.735531, 0.649573, -0.090585, 0.880795, 0.793528 
-0.075214, 0.736508, 0.676923, -0.090032, 0.880107, 0.792996 
-0.091819, 0.736508, 0.657387, -0.088262, 0.879618, 0.795796 
-0.083028, 0.739438, 0.641758, -0.088687, 0.879187, 0.795927 
-0.075214, 0.741392, 0.656410, -0.088011, 0.879158, 0.794175 
-0.091819, 0.747253, 0.639805, -0.086482, 0.879366, 0.794383 
-0.082051, 0.743346, 0.654457, -0.087119, 0.880249, 0.792582 
-0.081074, 0.742369, 0.658364, -0.086514, 0.880560, 0.792747 
-0.082051, 0.743346, 0.638828, -0.085864, 0.880717, 0.793359 
-0.096703, 0.734554, 0.675946, -0.085409, 0.880972, 0.791564 
-0.103541, 0.734554, 0.679853, -0.086758, 0.880147, 0.794418 
-0.083028, 0.737485, 0.630037, -0.088763, 0.879419, 0.797398 
-0.090842, 0.744322, 0.629060, -0.088078, 0.879129, 0.794070 
-0.104518, 0.738462, 0.666178, -0.088408, 0.879691, 0.791023 
-0.096703, 0.737485, 0.666178, -0.090333, 0.879485, 0.792775 
-0.113309, 0.734554, 0.652503, -0.091094, 0.879187, 0.794317 
-0.098657, 0.742369, 0.630037, -0.093748, 0.878574, 0.794041 
-0.094750, 0.752137, 0.648596, -0.094334, 0.878969, 0.791114 
-0.088889, 0.754090, 0.671062, -0.094384, 0.880483, 0.790754 
-0.079121, 0.752137, 0.679853, -0.093727, 0.882049, 0.793122 
-0.087912, 0.749206, 0.652503, -0.091982, 0.883196, 0.796256 
-0.095726, 0.745299, 0.630037, -0.091496, 0.883855, 0.795749 
-0.086935, 0.740415, 0.628083, -0.092002, 0.883968, 0.792618 
-0.080098, 0.738462, 0.648596, -0.091396, 0.883485, 0.789628 
-0.087912, 0.737485, 0.636874, -0.090046, 0.882826, 0.789445 
-0.101587, 0.744322, 0.648596, -0.089791, 0.882128, 0.787885 
-0.092796, 0.733578, 0.643712, -0.091201, 0.882332, 0.787911 
-0.094750, 0.732601, 0.643712, -0.091391, 0.881227, 0.787350 
-0.089866, 0.733578, 0.667155, -0.091793, 0.880137, 0.786856 
-0.086935, 0.739438, 0.645665, -0.091562, 0.879294, 0.789222 
-0.098657, 0.745299, 0.643712, -0.091010, 0.879253, 0.788738 
-0.090842, 0.734554, 0.632967, -0.091923, 0.879916, 0.788079 
-0.093773, 0.741392, 0.627106, -0.091794, 0.879216, 0.786214 
-0.093773, 0.746276, 0.665201, -0.092030, 0.879417, 0.783873 
-0.087912, 0.739438, 0.637851, -0.092239, 0.880178, 0.786362 
-0.085958, 0.740415, 0.672039, -0.091722, 0.880030, 0.785286 
-0.094750, 0.742369, 0.666178, -0.091033, 0.880017, 0.788423 
-0.096703, 0.743346, 0.636874, -0.091477, 0.880239, 0.790485 
-0.082051, 0.750183, 0.660317, -0.092102, 0.880551, 0.788800 
-0.092796, 0.744322, 0.636874, -0.090901, 0.881643, 0.790117 
-0.089866, 0.750183, 0.644689, -0.091127, 0.881904, 0.788476 
-0.092796, 0.737485, 0.649573, -0.090977, 0.882834, 0.787964 
-0.087912, 0.746276, 0.668132, -0.091194, 0.882136, 0.788098 
-0.092796, 0.744322, 0.646642, -0.090802, 0.882572, 0.790432 
-0.103541, 0.746276, 0.638828, -0.091040, 0.882722, 0.789920 
-0.098657, 0.739438, 0.635897, -0.092534, 0.883087, 0.788536 
-0.086935, 0.731624, 0.635897, -0.093265, 0.882592, 0.786967 
-0.096703, 0.737485, 0.614408, -0.092509, 0.881223, 0.785586 
-0.096703, 0.729670, 0.630037, -0.093010, 0.880717, 0.781802 
-0.085958, 0.738462, 0.672039, -0.093451, 0.879339, 0.780337 
-0.094750, 0.737485, 0.661294, -0.092556, 0.879175, 0.784066 
-0.088889, 0.739438, 0.670085, -0.092818, 0.878914, 0.786065 
-0.087912, 0.747253, 0.660317, -0.092349, 0.878917, 0.788876 
-0.094750, 0.744322, 0.629060, -0.091819, 0.879854, 0.790183 
-0.077167, 0.752137, 0.637851, -0.092169, 0.880329, 0.787601 
-0.085958, 0.759951, 0.654457, -0.090377, 0.881681, 0.786377 
-0.092796, 0.755067, 0.658364, -0.089849, 0.883804, 0.787283 
-0.085958, 0.735531, 0.635897, -0.090201, 0.885091, 0.788548 
-0.096703, 0.741392, 0.630037, -0.089694, 0.883890, 0.786978 
-0.093773, 0.736508, 0.643712, -0.090531, 0.883532, 0.784895 
-0.114286, 0.738462, 0.631990, -0.090919, 0.882634, 0.784694 
-0.103541, 0.737485, 0.642735, -0.093710, 0.882077, 0.783118 
-0.091819, 0.742369, 0.628083, -0.094885, 0.881469, 0.783013 
-0.087912, 0.741392, 0.625153, -0.094519, 0.881518, 0.781170 
-0.091819, 0.738462, 0.622222, -0.093729, 0.881444, 0.779198 
-0.090842, 0.739438, 0.648596, -0.093501, 0.881028, 0.777111 
-0.082051, 0.741392, 0.669109, -0.093183, 0.880779, 0.778424 
-0.087912, 0.741392, 0.638828, -0.091854, 0.880793, 0.782031 
-0.081074, 0.741392, 0.648596, -0.091383, 0.880806, 0.781589 
-0.069353, 0.734554, 0.691575, -0.090151, 0.880817, 0.782367 
-0.084005, 0.732601, 0.653480, -0.087666, 0.880010, 0.788187 
-0.094750, 0.736508, 0.631990, -0.087229, 0.879066, 0.788760 
-0.087912, 0.736508, 0.636874, -0.088127, 0.878701, 0.786698 
-0.097680, 0.733578, 0.631990, -0.088102, 0.878380, 0.785465 
-0.087912, 0.732601, 0.685714, -0.089246, 0.877747, 0.783796 
-0.104518, 0.742369, 0.677900, -0.089087, 0.877073, 0.788745 
-0.101587, 0.743346, 0.657387, -0.090930, 0.877647, 0.792169 
-0.099634, 0.741392, 0.644689, -0.092203, 0.878269, 0.792734 
-0.110379, 0.742369, 0.644689, -0.093091, 0.878583, 0.791713 
-0.091819, 0.743346, 0.658364, -0.095156, 0.878976, 0.790815 
-0.101587, 0.749206, 0.635897, -0.094758, 0.879439, 0.791658 
-0.092796, 0.753114, 0.627106, -0.095574, 0.880547, 0.789716 
-0.094750, 0.743346, 0.658364, -0.095242, 0.881989, 0.786956 
-0.088889, 0.738462, 0.636874, -0.095183, 0.882092, 0.788260 
-0.092796, 0.741392, 0.651526, -0.094431, 0.881599, 0.786840 
-0.086935, 0.743346, 0.650549, -0.094236, 0.881516, 0.787341 
-0.084982, 0.737485, 0.646642, -0.093364, 0.881675, 0.787666 
-0.082051, 0.734554, 0.631990, -0.092362, 0.881116, 0.787484 
-0.086935, 0.738462, 0.650549, -0.091130, 0.880273, 0.785574 
-0.094750, 0.736508, 0.607570, -0.090629, 0.879997, 0.786110 
-0.093773, 0.739438, 0.645665, -0.091121, 0.879521, 0.781446 
-0.083028, 0.736508, 0.664225, -0.091438, 0.879452, 0.781891 
-0.082051, 0.747253, 0.664225, -0.090433, 0.879042, 0.784500 
-0.084982, 0.744322, 0.659341, -0.089432, 0.879964, 0.786798 
-0.097680, 0.741392, 0.622222, -0.088900, 0.880425, 0.788237 
-0.096703, 0.740415, 0.652503, -0.089949, 0.880482, 0.785070 
-0.087912, 0.745299, 0.671062, -0.090756, 0.880415, 0.785899 
-0.087912, 0.736508, 0.635897, -0.090416, 0.880939, 0.788846 
-0.097680, 0.736508, 0.650549, -0.090117, 0.880351, 0.787240 
-0.075214, 0.745299, 0.656410, -0.091021, 0.879833, 0.787577 
-0.089866, 0.737485, 0.661294, -0.089132, 0.880427, 0.788573 
-0.096703, 0.737485, 0.654457, -0.089220, 0.880016, 0.790034 
-0.097680, 0.739438, 0.666178, -0.090114, 0.879655, 0.790503 
-0.104518, 0.741392, 0.648596, -0.091018, 0.879570, 0.792317 
-0.107448, 0.744322, 0.670085, -0.092631, 0.879729, 0.791813 
-0.099634, 0.742369, 0.654457, -0.094401, 0.880218, 0.793937 
-0.079121, 0.739438, 0.629060, -0.095026, 0.880416, 0.793940 
-0.092796, 0.740415, 0.619292, -0.093126, 0.880240, 0.790909 
-0.096703, 0.741392, 0.605617, -0.093086, 0.880202, 0.787073 
-0.091819, 0.745299, 0.660317, -0.093519, 0.880285, 0.782061 
-0.090842, 0.746276, 0.648596, -0.093316, 0.880825, 0.784183 
-0.090842, 0.741392, 0.651526, -0.093020, 0.881418, 0.784651 
-0.091819, 0.744322, 0.625153, -0.092760, 0.881355, 0.785413 
-0.095726, 0.738462, 0.621245, -0.092648, 0.881651, 0.782934 
-0.093773, 0.736508, 0.673993, -0.093015, 0.881211, 0.780284 
-0.085958, 0.738462, 0.670085, -0.093106, 0.880590, 0.784252 
-0.094750, 0.741392, 0.641758, -0.092252, 0.880277, 0.787279 
-0.094750, 0.747253, 0.649573, -0.092550, 0.880351, 0.786561 
-0.089866, 0.741392, 0.662271, -0.092813, 0.881116, 0.786861 
-0.095726, 0.744322, 0.648596, -0.092461, 0.881090, 0.788643 
-0.092796, 0.740415, 0.635897, -0.092851, 0.881417, 0.788579 
-0.090842, 0.750183, 0.638828, -0.092845, 0.881239, 0.787005 
-0.087912, 0.735531, 0.656410, -0.092605, 0.882248, 0.785969 
-0.097680, 0.733578, 0.668132, -0.092045, 0.881387, 0.787157 
-0.098657, 0.730647, 0.623199, -0.092718, 0.880395, 0.789604 
-0.095726, 0.738462, 0.662271, -0.093427, 0.879171, 0.786390 
-0.086935, 0.743346, 0.629060, -0.093702, 0.879027, 0.788229 
-0.094750, 0.745299, 0.645665, -0.092894, 0.879484, 0.785879 
-0.080098, 0.741392, 0.656410, -0.093115, 0.880120, 0.785795 
-0.072283, 0.746276, 0.658364, -0.091560, 0.880213, 0.787004 
-0.080098, 0.749206, 0.668132, -0.089257, 0.880878, 0.788302 
-0.084005, 0.748230, 0.681807, -0.088163, 0.881814, 0.790612 
-0.081074, 0.746276, 0.672039, -0.087666, 0.882522, 0.794280 
-0.084005, 0.738462, 0.638828, -0.086879, 0.882911, 0.796343 
-0.093773, 0.743346, 0.602686, -0.086535, 0.882321, 0.794191 
-0.105495, 0.746276, 0.667155, -0.087400, 0.882384, 0.787979 
-0.100611, 0.757021, 0.660317, -0.089562, 0.882790, 0.790211 
-0.100611, 0.746276, 0.643712, -0.090882, 0.884431, 0.791359 
-0.089866, 0.745299, 0.655433, -0.092044, 0.884592, 0.790387 
-0.084982, 0.749206, 0.650549, -0.091784, 0.884618, 0.790931 
-0.084982, 0.748230, 0.631013, -0.090971, 0.885107, 0.790826 
-0.084982, 0.738462, 0.652503, -0.090256, 0.885421, 0.788400 
-0.084005, 0.730647, 0.636874, -0.089626, 0.884531, 0.788831 
-0.096703, 0.726740, 0.653480, -0.088954, 0.882813, 0.787344 
-0.098657, 0.728694, 0.669109, -0.089880, 0.880834, 0.788018 
-0.089866, 0.726740, 0.616361, -0.090928, 0.879324, 0.790478 
-0.093773, 0.730647, 0.646642, -0.090801, 0.877762, 0.786343 
-0.091819, 0.727717, 0.644689, -0.091156, 0.876853, 0.786320 
-0.100611, 0.727717, 0.650549, -0.091236, 0.875702, 0.786066 
-0.096703, 0.733578, 0.605617, -0.092356, 0.874689, 0.786543 
-0.074237, 0.730647, 0.640781, -0.092875, 0.874497, 0.781594 
-0.090842, 0.750183, 0.646642, -0.090648, 0.873978, 0.781438 
-0.084982, 0.754090, 0.656410, -0.090672, 0.875855, 0.782001 
-0.082051, 0.757021, 0.650549, -0.089992, 0.877975, 0.783663 
-0.074237, 0.748230, 0.675946, -0.089043, 0.880191, 0.784427 
-0.091819, 0.749206, 0.626129, -0.087274, 0.881093, 0.788134 
-0.088889, 0.745299, 0.645665, -0.087817, 0.882003, 0.785446 
-0.081074, 0.741392, 0.615385, -0.087945, 0.882338, 0.785413 
-0.091819, 0.734554, 0.598779, -0.087124, 0.882166, 0.781767 
-0.087912, 0.729670, 0.646642, -0.087685, 0.881197, 0.776572 
-0.104518, 0.730647, 0.634921, -0.087712, 0.879761, 0.777716 
-0.106471, 0.727717, 0.640781, -0.089720, 0.878613, 0.777323 
-0.103541, 0.728694, 0.662271, -0.091721, 0.877252, 0.777677 
-0.098657, 0.741392, 0.649573, -0.093133, 0.876171, 0.780556 
-0.094750, 0.753114, 0.642735, -0.093793, 0.876736, 0.781574 
-0.078144, 0.756044, 0.630037, -0.093908, 0.878633, 0.781654 
-0.082051, 0.754090, 0.646642, -0.092024, 0.880654, 0.780207 
-0.080098, 0.756044, 0.642735, -0.090833, 0.882200, 0.780917 
-0.085958, 0.739438, 0.671062, -0.089550, 0.883795, 0.781075 
-0.085958, 0.742369, 0.642735, -0.089121, 0.883216, 0.784599 
-0.073260, 0.735531, 0.627106, -0.088743, 0.883056, 0.784317 
-0.089866, 0.732601, 0.636874, -0.086894, 0.882098, 0.782202 
-0.090842, 0.731624, 0.633944, -0.087249, 0.880904, 0.781506 
-0.103541, 0.729670, 0.654457, -0.087678, 0.879736, 0.780544 
-0.115263, 0.736508, 0.659341, -0.089573, 0.878475, 0.782147 
-0.111355, 0.749206, 0.679853, -0.092642, 0.878181, 0.784142 
-0.100611, 0.745299, 0.671062, -0.094878, 0.879439, 0.788349 
-0.088889, 0.747253, 0.659341, -0.095563, 0.880080, 0.791004 
-0.096703, 0.751160, 0.691575, -0.094765, 0.880878, 0.791941 
-0.094750, 0.746276, 0.660317, -0.094997, 0.882047, 0.796617 
-0.087912, 0.742369, 0.634921, -0.094967, 0.882493, 0.797000 
-0.084982, 0.741392, 0.636874, -0.094125, 0.882420, 0.794303 
-0.087912, 0.739438, 0.612454, -0.093032, 0.882238, 0.792162 
-0.108425, 0.735531, 0.621245, -0.092421, 0.881844, 0.787359 
